temperature in Â°C,P anode in  bar,P cathode in bar,powerdensity in W/cm2,currentdensity in A/cm2
30.0,45.83333333333334,25.0,0.6398784599193255,0.3583103667253314
30.0,45.83333333333334,25.0,0.800360937034643,0.4414488054886375
30.0,45.83333333333334,25.0,0.9861017292009002,0.5351931386507013
30.0,45.83333333333334,25.0,1.199567773489235,0.6399595454803717
30.0,45.83333333333334,25.0,1.4434651463240875,0.7561490458665943
30.0,45.83333333333334,25.0,1.7207613976906648,0.8841490458665943
30.0,45.83333333333334,25.0,2.0347074529129245,1.0243346371375948
30.0,45.83333333333334,25.0,2.388859169313524,1.1770697018738892
30.0,45.83333333333334,25.0,2.7870986132182347,1.3427078617284347
30.0,45.83333333333334,25.0,3.2336551073657875,1.521593299928418
30.0,45.83333333333334,25.0,3.7331260876999535,1.7140614791165631
30.0,45.83333333333334,25.0,4.2904978003925756,1.9204397725487938
30.0,45.83333333333334,25.0,4.911165863881749,2.1410480226211788
30.0,45.83333333333334,25.0,5.6009557161097945,2.376199037928364
30.0,45.83333333333334,25.0,6.3661429636017095,2.626199037928364
30.0,45.83333333333334,25.0,7.2134736462519875,2.891348052635189
30.0,45.83333333333334,25.0,7.571310899461968,3.0
30.0,45.83333333333334,29.16666666666667,0.0,0.0
30.0,45.83333333333334,29.16666666666667,0.003101556586313831,0.002
30.0,45.83333333333334,29.16666666666667,0.012173327110391624,0.007656854249492381
30.0,45.83333333333334,29.16666666666667,0.02917763480544602,0.018049159094905644
30.0,45.83333333333334,29.16666666666667,0.055788347538022094,0.03404915909490565
30.0,45.83333333333334,29.16666666666667,0.09354771251191228,0.056409838869903535
30.0,45.83333333333334,29.16666666666667,0.1439497445079974,0.08580371578330168
30.0,45.83333333333334,29.16666666666667,0.20849548071188867,0.12284423413820594
30.0,45.83333333333334,29.16666666666667,0.288734983645985,0.168099068134145
30.0,45.83333333333334,29.16666666666667,0.3863021442598487,0.22209906813414496
30.0,45.83333333333334,29.16666666666667,0.5029451800972083,0.2853446213375126
30.0,45.83333333333334,29.16666666666667,0.6405543748393853,0.3583103667253314
30.0,45.83333333333334,29.16666666666667,0.8011879543455735,0.4414488054886375
30.0,45.83333333333334,29.16666666666667,0.9870966502339691,0.5351931386507013
30.0,45.83333333333334,29.16666666666667,1.2007473071788235,0.6399595454803717
30.0,45.83333333333334,29.16666666666667,1.4448457734723936,0.7561490458665943
30.0,45.83333333333334,29.16666666666667,1.7223592413914617,0.8841490458665943
30.0,45.83333333333334,29.16666666666667,2.036538156464484,1.0243346371375948
30.0,45.83333333333334,29.16666666666667,2.3909377829186917,1.1770697018738892
30.0,45.83333333333334,29.16666666666667,2.789439490667069,1.3427078617284347
30.0,45.83333333333334,29.16666666666667,3.236271813737696,1.521593299928418
30.0,45.83333333333334,29.16666666666667,3.7360313189214747,1.7140614791165631
30.0,45.83333333333334,29.16666666666667,4.293703315256973,1.9204397725487938
30.0,45.83333333333334,29.16666666666667,4.914682428889962,2.1410480226211788
30.0,45.83333333333334,29.16666666666667,5.6047930632408205,2.376199037928364
30.0,45.83333333333334,29.16666666666667,6.3703097608748385,2.626199037928364
30.0,45.83333333333334,29.16666666666667,7.217977480712731,2.891348052635189
30.0,45.83333333333334,29.16666666666667,7.575949320841466,3.0
30.0,45.83333333333334,33.333333333333336,0.0,0.0
30.0,45.83333333333334,33.333333333333336,0.003104940375040779,0.002
30.0,45.83333333333334,33.333333333333336,0.012186276226041286,0.007656854249492381
30.0,45.83333333333334,33.333333333333336,0.02920813550271725,0.018049159094905644
30.0,45.83333333333334,33.333333333333336,0.055845817505657536,0.03404915909490565
30.0,45.83333333333334,33.333333333333336,0.09364276559455548,0.056409838869903535
30.0,45.83333333333334,33.333333333333336,0.1440940120342062,0.08580371578330168
30.0,45.83333333333334,33.333333333333336,0.20870146045966495,0.12284423413820594
30.0,45.83333333333334,33.333333333333336,0.289015903375046,0.168099068134145
30.0,45.83333333333334,33.333333333333336,0.3866718332094231,0.22209906813414496
30.0,45.83333333333334,33.333333333333336,0.5034179449904883,0.2853446213375126
30.0,45.83333333333334,33.333333333333336,0.6411448786605894,0.3583103667253314
30.0,45.83333333333334,33.333333333333336,0.8019110971889204,0.4414488054886375
30.0,45.83333333333334,33.333333333333336,0.9879674521804032,0.5351931386507013
30.0,45.83333333333334,33.333333333333336,1.2017807935861005,0.6399595454803717
30.0,45.83333333333334,33.333333333333336,1.4460568633442037,0.7561490458665943
30.0,45.83333333333334,33.333333333333336,1.7237626396640953,0.8841490458665943
30.0,45.83333333333334,33.333333333333336,2.0381482511402638,1.0243346371375948
30.0,45.83333333333334,33.333333333333336,2.392768548000378,1.1770697018738892
30.0,45.83333333333334,33.333333333333336,2.7915043958186443,1.3427078617284347
30.0,45.83333333333334,33.333333333333336,3.2385837415240144,1.521593299928418
30.0,45.83333333333334,33.333333333333336,3.738602490371018,1.7140614791165631
30.0,45.83333333333334,33.333333333333336,4.296545224356538,1.9204397725487938
30.0,45.83333333333334,33.333333333333336,4.91780578646552,2.1410480226211788
30.0,45.83333333333334,33.333333333333336,5.608207750512602,2.376199037928364
30.0,45.83333333333334,33.333333333333336,6.374024792804228,2.626199037928364
30.0,45.83333333333334,33.333333333333336,7.222000979090312,2.891348052635189
30.0,45.83333333333334,33.333333333333336,7.580096339217759,3.0
30.0,45.83333333333334,37.5,0.0,0.0
30.0,45.83333333333334,37.5,0.0031079356970848838,0.002
30.0,45.83333333333334,37.5,0.012197739310865036,0.007656854249492381
30.0,45.83333333333334,37.5,0.02923513837158216,0.018049159094905644
30.0,45.83333333333334,37.5,0.0558967037770501,0.03404915909490565
30.0,45.83333333333334,37.5,0.09372694558356023,0.056409838869903535
30.0,45.83333333333334,37.5,0.14422180881925478,0.08580371578330168
30.0,45.83333333333334,37.5,0.2088839811849368,0.12284423413820594
30.0,45.83333333333334,37.5,0.2892649241024892,0.168099068134145
30.0,45.83333333333334,37.5,0.3869996913350871,0.22209906813414496
30.0,45.83333333333334,37.5,0.5038374359977139,0.2853446213375126
30.0,45.83333333333334,37.5,0.6416691554894765,0.3583103667253314
30.0,45.83333333333334,37.5,0.8025535714013967,0.4414488054886375
30.0,45.83333333333334,37.5,0.9887416966728554,0.5351931386507013
30.0,45.83333333333334,37.5,1.2027004469805036,0.6399595454803717
30.0,45.83333333333334,37.5,1.4471355364427787,0.7561490458665943
30.0,45.83333333333334,37.5,1.7250138245193576,0.8841490458665943
30.0,45.83333333333334,37.5,2.0395852333938613,1.0243346371375948
30.0,45.83333333333334,37.5,2.394404323194125,1.1770697018738892
30.0,45.83333333333334,37.5,2.7933515903890376,1.3427078617284347
30.0,45.83333333333334,37.5,3.2406545391645865,1.521593299928418
30.0,45.83333333333334,37.5,3.740908564391047,1.7140614791165631
30.0,45.83333333333334,37.5,4.299097676585628,1.9204397725487938
30.0,45.83333333333334,37.5,4.920615093156503,2.1410480226211788
30.0,45.83333333333334,37.5,5.611283715585302,2.376199037928364
30.0,45.83333333333334,37.5,6.377376508654742,2.626199037928364
30.0,45.83333333333334,37.5,7.22563679506929,2.891348052635189
30.0,45.83333333333334,37.5,7.5838461726768305,3.0
30.0,45.83333333333334,41.66666666666667,0.0,0.0
30.0,45.83333333333334,41.66666666666667,0.003110622631508589,0.002
30.0,45.83333333333334,41.66666666666667,0.012208022594134373,0.007656854249492381
30.0,45.83333333333334,41.66666666666667,0.02925936377057486,0.018049159094905644
30.0,45.83333333333334,41.66666666666667,0.055942360938445714,0.03404915909490565
30.0,45.83333333333334,41.66666666666667,0.0938024866325009,0.056409838869903535
30.0,45.83333333333334,41.66666666666667,0.14433651329954736,0.08580371578330168
30.0,45.83333333333334,41.66666666666667,0.20904784420177394,0.12284423413820594
30.0,45.83333333333334,41.66666666666667,0.2894885571107019,0.168099068134145
30.0,45.83333333333334,41.66666666666667,0.3872942301125377,0.22209906813414496
30.0,45.83333333333334,41.66666666666667,0.5042144528013458,0.2853446213375126
30.0,45.83333333333334,41.66666666666667,0.6421405737293128,0.3583103667253314
30.0,45.83333333333334,41.66666666666667,0.8031315819639596,0.4414488054886375
30.0,45.83333333333334,41.66666666666667,0.989438675531656,0.5351931386507013
30.0,45.83333333333334,41.66666666666667,1.2035288740679173,0.6399595454803717
30.0,45.83333333333334,41.66666666666667,1.4481079159868018,0.7561490458665943
30.0,45.83333333333334,41.66666666666667,1.7261426072044468,0.8841490458665943
30.0,45.83333333333334,41.66666666666667,2.040882740806893,1.0243346371375948
30.0,45.83333333333334,41.66666666666667,2.3958826750765674,1.1770697018738892
30.0,45.83333333333334,41.66666666666667,2.795022635242672,1.3427078617284347
30.0,45.83333333333334,41.66666666666667,3.2425297887563023,1.521593299928418
30.0,45.83333333333334,41.66666666666667,3.7429991326769465,1.7140614791165631
30.0,45.83333333333334,41.66666666666667,4.3014142235299015,1.9204397725487938
30.0,45.83333333333334,41.66666666666667,4.923167773859994,2.1410480226211788
30.0,45.83333333333334,41.66666666666667,5.614082135065882,2.376199037928364
30.0,45.83333333333334,41.66666666666667,6.38042968253997,2.626199037928364
30.0,45.83333333333334,41.66666666666667,7.228953116374807,2.891348052635189
30.0,45.83333333333334,41.66666666666667,7.587268297024808,3.0
30.0,45.83333333333334,45.83333333333334,0.0,0.0
30.0,45.83333333333334,45.83333333333334,0.003113058793436557,0.002
30.0,45.83333333333334,45.83333333333334,0.012217346427348728,0.007656854249492381
30.0,45.83333333333334,45.83333333333334,0.029281330157058482,0.018049159094905644
30.0,45.83333333333334,45.83333333333334,0.05598376424232618,0.03404915909490565
30.0,45.83333333333334,45.83333333333334,0.09387099800445288,0.056409838869903535
30.0,45.83333333333334,45.83333333333334,0.14444056046150974,0.08580371578330168
30.0,45.83333333333334,45.83333333333334,0.2091965126948149,0.12284423413820594
30.0,45.83333333333334,45.83333333333334,0.28969150338472105,0.168099068134145
30.0,45.83333333333334,45.83333333333334,0.3875616014456445,0.22209906813414496
30.0,45.83333333333334,45.83333333333334,0.50455681125411,0.2853446213375126
30.0,45.83333333333334,45.83333333333334,0.6425688225420104,0.3583103667253314
30.0,45.83333333333334,45.83333333333334,0.8036568935185061,0.4414488054886375
30.0,45.83333333333334,45.83333333333334,0.990072420452726,0.5351931386507013
30.0,45.83333333333334,45.83333333333334,1.2042825513394135,0.6399595454803717
30.0,45.83333333333334,45.83333333333334,1.4489930841669467,0.7561490458665943
30.0,45.83333333333334,45.83333333333334,1.7271708169663018,0.8841490458665943
30.0,45.83333333333334,45.83333333333334,2.042065469128914,1.0243346371375948
30.0,45.83333333333334,45.83333333333334,2.3972312614707683,1.1770697018738892
30.0,45.83333333333334,45.83333333333334,2.7965482204430483,1.3427078617284347
30.0,45.83333333333334,45.83333333333334,3.2442432563022328,1.521593299928418
30.0,45.83333333333334,45.83333333333334,3.744911053819068,1.7140614791165631
30.0,45.83333333333334,45.83333333333334,4.30353480586242,1.9204397725487938
30.0,45.83333333333334,45.83333333333334,4.925506814046344,2.1410480226211788
30.0,45.83333333333334,45.83333333333334,5.616648975976572,2.376199037928364
30.0,45.83333333333334,45.83333333333334,6.383233175064963,2.626199037928364
30.0,45.83333333333334,45.83333333333334,7.232001586110027,2.891348052635189
30.0,45.83333333333334,45.83333333333334,7.590415416052072,3.0
30.0,45.83333333333334,50.0,0.0,0.0
30.0,45.83333333333334,50.0,0.003115287022377857,0.002
30.0,45.83333333333334,50.0,0.01222587466782369,0.007656854249492381
30.0,45.83333333333334,50.0,0.0293014231333876,0.018049159094905644
30.0,45.83333333333334,50.0,0.05602163922936272,0.03404915909490565
30.0,45.83333333333334,50.0,0.09393367736724198,0.056409838869903535
30.0,45.83333333333334,50.0,0.14453576340471466,0.08580371578330168
30.0,45.83333333333334,50.0,0.20933256697249664,0.12284423413820594
30.0,45.83333333333334,50.0,0.2898772681359116,0.168099068134145
30.0,45.83333333333334,50.0,0.3878063965285666,0.22209906813414496
30.0,45.83333333333334,50.0,0.5048703504719969,0.2853446213375126
30.0,45.83333333333334,50.0,0.6429611492464204,0.3583103667253314
30.0,45.83333333333334,50.0,0.8041383177224143,0.4414488054886375
30.0,45.83333333333334,50.0,0.9906534569949058,0.5351931386507013
30.0,45.83333333333334,50.0,1.204973858914266,0.6399595454803717
30.0,45.83333333333334,50.0,1.4498054052219531,0.7561490458665943
30.0,45.83333333333334,50.0,1.7281149186011635,0.8841490458665943
30.0,45.83333333333334,50.0,2.04315208522264,1.0243346371375948
30.0,45.83333333333334,50.0,2.3984710363253434,1.1770697018738892
30.0,45.83333333333334,50.0,2.7979516542712144,1.3427078617284347
30.0,45.83333333333334,50.0,3.2458206529065925,1.521593299928418
30.0,45.83333333333334,50.0,3.74667247081322,1.7140614791165631
30.0,45.83333333333334,50.0,4.305490007774727,1.9204397725487938
30.0,45.83333333333334,50.0,4.927665228625217,2.1410480226211788
30.0,45.83333333333334,50.0,5.619019653984841,2.376199037928364
30.0,45.83333333333334,50.0,6.385824753811747,2.626199037928364
30.0,45.83333333333334,50.0,7.234822256923437,2.891348052635189
30.0,45.83333333333334,50.0,7.593328460294575,3.0
30.0,50.0,0.0,0.0,0.0
30.0,50.0,0.0,0.0030127053778543703,0.002
30.0,50.0,0.0,0.011834521341666808,0.007656854249492381
30.0,50.0,0.0,0.028384731493649864,0.018049159094905644
30.0,50.0,0.0,0.05430872162906143,0.03404915909490565
30.0,50.0,0.0,0.09113213942299,0.056409838869903535
30.0,50.0,0.0,0.14034288257844554,0.08580371578330168
30.0,50.0,0.0,0.20344487576801973,0.12284423413820594
30.0,50.0,0.0,0.2819983187342415,0.168099068134145
30.0,50.0,0.0,0.37765260613839613,0.22209906813414496
30.0,50.0,0.0,0.4921750356515498,0.2853446213375126
30.0,50.0,0.0,0.6274770180561497,0.3583103667253314
30.0,50.0,0.0,0.7856387591644726,0.4414488054886375
30.0,50.0,0.0,0.9689329604541764,0.5351931386507013
30.0,50.0,0.0,1.1798478446542149,0.6399595454803717
30.0,50.0,0.0,1.4211096802546486,0.7561490458665943
30.0,50.0,0.0,1.6957049093183356,0.8841490458665943
30.0,50.0,0.0,2.0069019474081298,1.0243346371375948
30.0,50.0,0.0,2.358272706080057,1.1770697018738892
30.0,50.0,0.0,2.753713878150878,1.3427078617284347
30.0,50.0,0.0,3.1974680193551097,1.521593299928418
30.0,50.0,0.0,3.694144455059408,1.7140614791165631
30.0,50.0,0.0,4.24874003659356,1.9204397725487938
30.0,50.0,0.0,4.866659768197507,2.1410480226211788
30.0,50.0,0.0,5.5537373224772715,2.376199037928364
30.0,50.0,0.0,6.316255459571421,2.626199037928364
30.0,50.0,0.0,7.160966362923311,2.891348052635189
30.0,50.0,0.0,7.517786524093427,3.0
30.0,50.0,4.166666666666667,0.0,0.0
30.0,50.0,4.166666666666667,0.003056417225287691,0.002
30.0,50.0,4.166666666666667,0.012000732296211486,0.007656854249492381
30.0,50.0,4.166666666666667,0.028771724446474394,0.018049159094905644
30.0,50.0,4.166666666666667,0.055025320221010365,0.03404915909490565
30.0,50.0,4.166666666666667,0.09228980031903483,0.056409838869903535
30.0,50.0,4.166666666666667,0.14204860553308726,0.08580371578330168
30.0,50.0,4.166666666666667,0.20579534161647575,0.12284423413820594
30.0,50.0,4.166666666666667,0.285075641581473,0.168099068134145
30.0,50.0,4.166666666666667,0.3815218446529396,0.22209906813414496
30.0,50.0,4.166666666666667,0.4968833438264419,0.2853446213375126
30.0,50.0,4.166666666666667,0.6330541300844021,0.3583103667253314
30.0,50.0,4.166666666666667,0.7920984247305378,0.4414488054886375
30.0,50.0,4.166666666666667,0.976274956469068,0.5351931386507013
30.0,50.0,4.166666666666667,1.1880602506113591,0.6399595454803717
30.0,50.0,4.166666666666667,1.4301711839671285,0.7561490458665943
30.0,50.0,4.166666666666667,1.7055869865142017,0.8841490458665943
30.0,50.0,4.166666666666667,2.017570822350656,1.0243346371375948
30.0,50.0,4.166666666666667,2.3696910483518847,1.1770697018738892
30.0,50.0,4.166666666666667,2.765842224195618,1.3427078617284347
30.0,50.0,4.166666666666667,3.2102659290015785,1.521593299928418
30.0,50.0,4.166666666666667,3.707571425965464,1.7140614791165631
30.0,50.0,4.166666666666667,4.262756205896968,1.9204397725487938
30.0,50.0,4.166666666666667,4.881226432700528,2.1410480226211788
30.0,50.0,4.166666666666667,5.5688173079729255,2.376199037928364
30.0,50.0,4.166666666666667,6.3318133675722486,2.626199037928364
30.0,50.0,4.166666666666667,7.176968719869402,2.891348052635189
30.0,50.0,4.166666666666667,7.53395517625932,3.0
30.0,50.0,8.333333333333334,0.0,0.0
30.0,50.0,8.333333333333334,0.003071951141411071,0.002
30.0,50.0,8.333333333333334,0.0120600843440419,0.007656854249492381
30.0,50.0,8.333333333333334,0.02891112252121468,0.018049159094905644
30.0,50.0,8.333333333333334,0.055286823432121164,0.03404915909490565
30.0,50.0,8.333333333333334,0.09271968752208022,0.056409838869903535
30.0,50.0,8.333333333333334,0.14269592120662675,0.08580371578330168
30.0,50.0,8.333333333333334,0.20671050594669488,0.12284423413820594
30.0,50.0,8.333333333333334,0.2863091118868984,0.168099068134145
30.0,50.0,8.333333333333334,0.383122848524931,0.22209906813414496
30.0,50.0,8.333333333333334,0.4988987178411317,0.2853446213375126
30.0,50.0,8.333333333333334,0.6355273003321216,0.3583103667253314
30.0,50.0,8.333333333333334,0.7950685606325291,0.4414488054886375
30.0,50.0,8.333333333333334,0.9797763200110841,0.5351931386507013
30.0,50.0,8.333333333333334,1.1921217514077975,0.6399595454803717
30.0,50.0,8.333333333333334,1.4348161383949654,0.7561490458665943
30.0,50.0,8.333333333333334,1.7108330680858743,0.8841490458665943
30.0,50.0,8.333333333333334,2.0234301816311104,1.0243346371375948
30.0,50.0,8.333333333333334,2.3761705746626007,1.1770697018738892
30.0,50.0,8.333333333333334,2.772943918209449,1.3427078617284347
30.0,50.0,8.333333333333334,3.2179873548622964,1.521593299928418
30.0,50.0,8.333333333333334,3.7159062132638647,1.7140614791165631
30.0,50.0,8.333333333333334,4.271694575085032,1.9204397725487938
30.0,50.0,8.333333333333334,4.8907557217049415,2.1410480226211788
30.0,50.0,8.333333333333334,5.578922482329944,2.376199037928364
30.0,50.0,8.333333333333334,6.342477500912411,2.626199037928364
30.0,50.0,8.333333333333334,7.188173435726488,2.891348052635189
30.0,50.0,8.333333333333334,7.54536751426089,3.0
30.0,50.0,12.5,0.0,0.0
30.0,50.0,12.5,0.0030816258634322967,0.002
30.0,50.0,12.5,0.012097078159230673,0.007656854249492381
30.0,50.0,12.5,0.02899813152731748,0.018049159094905644
30.0,50.0,12.5,0.05545040042606125,0.03404915909490565
30.0,50.0,12.5,0.09298939632872123,0.056409838869903535
30.0,50.0,12.5,0.14310361424881465,0.08580371578330168
30.0,50.0,12.5,0.2072896513486467,0.12284423413820594
30.0,50.0,12.5,0.2870941440878366,0.168099068134145
30.0,50.0,12.5,0.3841485366035397,0.22209906813414496
30.0,50.0,12.5,0.5001995557468307,0.2853446213375126
30.0,50.0,12.5,0.6371369282955381,0.3583103667253314
30.0,50.0,12.5,0.7970192291934602,0.4414488054886375
30.0,50.0,12.5,0.98209840828522,0.5351931386507013
30.0,50.0,12.5,1.1948433499636224,0.6399595454803717
30.0,50.0,12.5,1.4379627048498056,0.7561490458665943
30.0,50.0,12.5,1.7144271606292243,0.8841490458665943
30.0,50.0,12.5,2.027491272490437,1.0243346371375948
30.0,50.0,12.5,2.380714942352024,1.1770697018738892
30.0,50.0,12.5,2.7779846145033225,1.3427078617284347
30.0,50.0,12.5,3.2235342400065363,1.521593299928418
30.0,50.0,12.5,3.7219660510982915,1.7140614791165631
30.0,50.0,12.5,4.278271178549376,1.9204397725487938
30.0,50.0,12.5,4.897850138626519,2.1410480226211788
30.0,50.0,12.5,5.58653321138047,2.376199037928364
30.0,50.0,12.5,6.3506007280804635,2.626199037928364
30.0,50.0,12.5,7.196803282469043,2.891348052635189
30.0,50.0,12.5,7.554194874641409,3.0
30.0,50.0,16.666666666666668,0.0,0.0
30.0,50.0,16.666666666666668,0.003088670026503201,0.002
30.0,50.0,16.666666666666668,0.012124022407036635,0.007656854249492381
30.0,50.0,16.666666666666668,0.02906154311220112,0.018049159094905644
30.0,50.0,16.666666666666668,0.0555697267672653,0.03404915909490565
30.0,50.0,16.666666666666668,0.09318640149847307,0.056409838869903535
30.0,50.0,16.666666666666668,0.1434019158953008,0.08580371578330168
30.0,50.0,16.666666666666668,0.2077143008834376,0.12284423413820594
30.0,50.0,16.666666666666668,0.2876712269058997,0.168099068134145
30.0,50.0,16.666666666666668,0.3849047833006521,0.22209906813414496
30.0,50.0,16.666666666666668,0.5011619623848753,0.2853446213375126
30.0,50.0,16.666666666666668,0.6383323876582471,0.3583103667253314
30.0,50.0,16.666666666666668,0.7984741771439713,0.4414488054886375
30.0,50.0,16.666666666666668,0.9838384904182356,0.5351931386507013
30.0,50.0,16.666666666666668,1.1968931140568806,0.6399595454803717
30.0,50.0,16.666666666666668,1.4403453243529805,0.7561490458665943
30.0,50.0,16.666666666666668,1.7171641937242712,0.8841490458665943
30.0,50.0,16.666666666666668,2.0306024602379904,1.0243346371375948
30.0,50.0,16.666666666666668,2.384218048217841,1.1770697018738892
30.0,50.0,16.666666666666668,2.7818953062442056,1.3427078617284347
30.0,50.0,16.666666666666668,3.2278660135841526,1.521593299928418
30.0,50.0,16.666666666666668,3.7267301950654197,1.7140614791165631
30.0,50.0,16.666666666666668,4.283476776282389,1.9204397725487938
30.0,50.0,16.666666666666668,4.9035041049066095,2.1410480226211788
30.0,50.0,16.666666666666668,5.592640359180267,2.376199037928364
30.0,50.0,16.666666666666668,6.357163860999288,2.626199037928364
30.0,50.0,16.666666666666668,7.203823308069914,2.891348052635189
30.0,50.0,16.666666666666668,7.561394705402615,3.0
30.0,50.0,20.833333333333336,0.0,0.0
30.0,50.0,20.833333333333336,0.00309421252220112,0.002
30.0,50.0,20.833333333333336,0.012145226734124505,0.007656854249492381
30.0,50.0,20.833333333333336,0.02911146352822049,0.018049159094905644
30.0,50.0,20.833333333333336,0.05566371592657926,0.03404915909490565
30.0,50.0,20.833333333333336,0.09334169072757954,0.056409838869903535
30.0,50.0,20.833333333333336,0.14363727983091149,0.08580371578330168
30.0,50.0,20.833333333333336,0.2080497602802953,0.12284423413820594
30.0,50.0,20.833333333333336,0.2881277698174742,0.168099068134145
30.0,50.0,20.833333333333336,0.3855040957549697,0.22209906813414496
30.0,50.0,20.833333333333336,0.5019261650879524,0.2853446213375126
30.0,50.0,20.833333333333336,0.6392837782638096,0.3583103667253314
30.0,50.0,20.833333333333336,0.7996349794009021,0.4414488054886375
30.0,50.0,20.833333333333336,0.9852306125496084,0.5351931386507013
30.0,50.0,20.833333333333336,1.198537919277591,0.6399595454803717
30.0,50.0,20.833333333333336,1.4422634166269075,0.7561490458665943
30.0,50.0,20.833333333333336,1.719375221778194,0.8841490458665943
30.0,50.0,20.833333333333336,2.033124942548878,1.0243346371375948
30.0,50.0,20.833333333333336,2.3870692212248743,1.1770697018738892
30.0,50.0,20.833333333333336,2.7850909974556486,1.3427078617284347
30.0,50.0,20.833333333333336,3.2314205405983274,1.521593299928418
30.0,50.0,20.833333333333336,3.7306562908481067,1.7140614791165631
30.0,50.0,20.833333333333336,4.287785540379211,1.9204397725487938
30.0,50.0,20.833333333333336,4.908204979652078,2.1410480226211788
30.0,50.0,20.833333333333336,5.597741129421814,2.376199037928364
30.0,50.0,20.833333333333336,6.362670675403995,2.626199037928364
30.0,50.0,20.833333333333336,7.209740719735121,2.891348052635189
30.0,50.0,20.833333333333336,7.567474741745625,3.0
30.0,50.0,25.0,0.0,0.0
30.0,50.0,25.0,0.0030987824368104554,0.002
30.0,50.0,25.0,0.01216271232694978,0.007656854249492381
30.0,50.0,25.0,0.029152638330276037,0.018049159094905644
30.0,50.0,25.0,0.055741265727713325,0.03404915909490565
30.0,50.0,25.0,0.09346988021950373,0.056409838869903535
30.0,50.0,25.0,0.14383169183007127,0.08580371578330168
30.0,50.0,25.0,0.20832706891788808,0.12284423413820594
30.0,50.0,25.0,0.2885055307035209,0.168099068134145
30.0,50.0,25.0,0.3860005449992436,0.22209906813414496
30.0,50.0,25.0,0.5025600234229758,0.2853446213375126
30.0,50.0,25.0,0.6400740589340368,0.3583103667253314
30.0,50.0,25.0,0.8006007999303575,0.4414488054886375
30.0,50.0,25.0,0.9863910113967674,0.5351931386507013
30.0,50.0,25.0,1.1999116789304651,0.6399595454803717
30.0,50.0,25.0,1.4438688949868053,0.7561490458665943
30.0,50.0,25.0,1.7212301937873749,0.8841490458665943
30.0,50.0,25.0,2.0352464539747994,1.0243346371375948
30.0,50.0,25.0,2.3894734563521256,1.1770697018738892
30.0,50.0,25.0,2.7877931621821084,1.3427078617284347
30.0,50.0,25.0,3.2344347621089864,1.521593299928418
30.0,50.0,25.0,3.733995534671693,1.7140614791165631
30.0,50.0,25.0,4.291461545241537,1.9204397725487938
30.0,50.0,25.0,4.912228210146392,2.1410480226211788
30.0,50.0,25.0,5.602120746138798,2.376199037928364
30.0,50.0,25.0,6.367414521817682,2.626199037928364
30.0,50.0,25.0,7.214855324838041,2.891348052635189
30.0,50.0,25.0,7.5727368775392225,3.0
30.0,50.0,29.16666666666667,0.0,0.0
30.0,50.0,29.16666666666667,0.00310267068252802,0.002
30.0,50.0,29.16666666666667,0.012177590963208066,0.007656854249492381
30.0,50.0,29.16666666666667,0.029187679809288943,0.018049159094905644
30.0,50.0,29.16666666666667,0.055807279758182685,0.03404915909490565
30.0,50.0,29.16666666666667,0.0935790377538262,0.056409838869903535
30.0,50.0,29.16666666666667,0.14399731267543506,0.08580371578330168
30.0,50.0,29.16666666666667,0.20856343985356304,0.12284423413820594
30.0,50.0,29.16666666666667,0.2888277393050668,0.168099068134145
30.0,50.0,29.16666666666667,0.3864243218521672,0.22209906813414496
30.0,50.0,29.16666666666667,0.5031015890612252,0.2853446213375126
30.0,50.0,29.16666666666667,0.6407499738540966,0.3583103667253314
30.0,50.0,29.16666666666667,0.8014278172412882,0.4414488054886375
30.0,50.0,29.16666666666667,0.9873859324298362,0.5351931386507013
30.0,50.0,29.16666666666667,1.2010912126200537,0.6399595454803717
30.0,50.0,29.16666666666667,1.4452495221351112,0.7561490458665943
30.0,50.0,29.16666666666667,1.7228280374881717,0.8841490458665943
30.0,50.0,29.16666666666667,2.0370771575263595,1.0243346371375948
30.0,50.0,29.16666666666667,2.391552069957294,1.1770697018738892
30.0,50.0,29.16666666666667,2.7901340396309418,1.3427078617284347
30.0,50.0,29.16666666666667,3.2370514684808938,1.521593299928418
30.0,50.0,29.16666666666667,3.736900765893215,1.7140614791165631
30.0,50.0,29.16666666666667,4.294667060105936,1.9204397725487938
30.0,50.0,29.16666666666667,4.9157447751546055,2.1410480226211788
30.0,50.0,29.16666666666667,5.605958093269824,2.376199037928364
30.0,50.0,29.16666666666667,6.371581319090811,2.626199037928364
30.0,50.0,29.16666666666667,7.219359159298782,2.891348052635189
30.0,50.0,29.16666666666667,7.577375298918723,3.0
30.0,50.0,33.333333333333336,0.0,0.0
30.0,50.0,33.333333333333336,0.003106054471254968,0.002
30.0,50.0,33.333333333333336,0.012190540078857729,0.007656854249492381
30.0,50.0,33.333333333333336,0.029218180506560186,0.018049159094905644
30.0,50.0,33.333333333333336,0.05586474972581814,0.03404915909490565
30.0,50.0,33.333333333333336,0.0936740908364694,0.056409838869903535
30.0,50.0,33.333333333333336,0.14414158020164386,0.08580371578330168
30.0,50.0,33.333333333333336,0.20876941960133927,0.12284423413820594
30.0,50.0,33.333333333333336,0.2891086590341278,0.168099068134145
30.0,50.0,33.333333333333336,0.3867940108017415,0.22209906813414496
30.0,50.0,33.333333333333336,0.503574353954505,0.2853446213375126
30.0,50.0,33.333333333333336,0.6413404776753007,0.3583103667253314
